TimeGenerated,MachineName,AppName,AppCategory,AppScore,TotalMBytes
2022-11-27 16:26:08.695941600,workstation01,Salesforce,Sales,9,0.0745992660522461
2022-11-27 16:26:08.695941600,workstation01,Amazon CloudFront,Hosting services,10,0.32602787017822266
2022-11-27 16:26:08.695941600,workstation02,Microsoft Online Services,IT services,10,0.07868480682373047
2022-11-27 16:26:08.695941600,workstation02,Microsoft Online Services,IT services,10,0.025330543518066406
2022-11-27 16:26:08.695941600,workstation01,Microsoft Teams,Online meetings,10,0.7532758712768555
2022-11-27 16:26:08.695941600,workstation01,BBC,News and entertainment,4,0.08109855651855469
2022-11-27 16:26:08.695941600,workstation01,Netizen,Advertising,4,0.17999935150146484
2022-11-27 16:26:08.695941600,workstation01,Amazon Web Services,Cloud computing platform,10,0.12368965148925781
2022-11-27 16:26:08.695941600,workstation01,AddThis,Advertising,5,0.059332847595214844
2022-11-27 16:26:08.695941600,workstation02,CloudFlare,Security,7,0.7691526412963867
2022-11-27 16:26:08.695941600,workstation01,Microsoft Office Online,Collaboration,10,0.1752796173095703
2022-11-27 16:26:08.695941600,workstation01,Netizen,Advertising,4,0.31081199645996094
2022-11-27 16:26:08.695941600,workstation01,Amazon CloudFront,Hosting services,10,1.3430957794189453
2022-11-27 16:26:08.695941600,workstation02,Libsyn,Content management,6,0.1486034393310547
2022-11-27 16:26:08.695941600,workstation01,Google,Content management,9,0.5016145706176758
2022-11-27 16:26:08.695941600,workstation01,Amazon Web Services,Cloud computing platform,10,0.5148410797119141
2022-11-27 16:26:08.695941600,workstation01,Akamai,Security,7,6.7626237869262695
2022-11-27 16:26:08.695941600,workstation01,Microsoft Exchange Online,Webmail,10,0.38441944122314453
2022-11-27 16:26:08.695941600,workstation01,Fastly,Cloud computing platform,7,0.026773452758789062
2022-11-27 16:26:08.695941600,workstation01,LinkedIn,Social network,10,0.07689094543457031
2022-11-27 16:26:08.695941600,workstation01,Amazon CloudFront,Hosting services,10,0.3460969924926758
2022-11-27 16:26:08.695941600,workstation01,Amazon Web Services,Cloud computing platform,10,0.3928356170654297
2022-11-27 16:26:08.695941600,workstation01,Google,Content management,9,0.0421905517578125
2022-11-27 16:26:08.695941600,workstation02,Microsoft Exchange Online,Webmail,10,1.7061424255371094
2022-11-27 16:26:08.695941600,workstation01,Microsoft Exchange Online,Webmail,10,0.2247161865234375
2022-11-27 16:26:08.695941600,workstation01,CloudFlare,Security,7,0.1995849609375
2022-11-27 16:26:08.695941600,workstation02,Fastly,Cloud computing platform,7,0.03564453125
2022-11-27 16:26:08.695941600,workstation02,Akamai,Security,7,14.559026718139648
2022-11-27 16:26:08.695941600,workstation01,Twitter,Social network,6,0.20962905883789062
2022-11-27 16:26:08.695941600,workstation01,LinkedIn,Social network,10,0.05320453643798828
2022-11-27 16:26:08.695941600,workstation01,Google,Content management,9,0.04050445556640625
2022-11-27 16:26:08.695941600,workstation01,Hotjar,Web analytics,6,0.07297229766845703
2022-11-27 16:26:08.695941600,workstation01,Microsoft Online Services,IT services,10,0.05915546417236328
2022-11-27 16:26:08.695941600,workstation01,Facebook,Social network,6,0.36074161529541016
2022-11-27 16:26:08.695941600,workstation01,Amazon CloudFront,Hosting services,10,0.033969879150390625
2022-11-27 16:26:08.695941600,workstation01,CloudFlare,Security,7,0.25762939453125
2022-11-27 16:26:08.695941600,workstation01,Microsoft Exchange Online,Webmail,10,0.1035909652709961
2022-11-27 16:26:08.695941600,workstation01,Yahoo!,News and entertainment,5,0.0247802734375
2022-11-27 16:26:08.695941600,workstation01,Amazon Web Services,Cloud computing platform,10,0.22821712493896484
2022-11-27 16:26:08.695941600,workstation01,Microsoft Online Services,IT services,10,0.1207590103149414
2022-11-27 16:26:08.695941600,workstation01,CloudFlare,Security,7,3.4012041091918945
2022-11-27 16:26:08.695941600,workstation01,AAA,Transportation and travel,4,9.978656768798828
2022-11-27 16:26:08.695941600,workstation01,Amazon CloudFront,Hosting services,10,0.24959373474121094
2022-11-27 16:26:08.695941600,workstation01,Fastly,Cloud computing platform,7,0.0753030776977539
2022-11-27 16:26:08.695941600,workstation01,Microsoft Exchange Online,Webmail,10,0.754521369934082
2022-11-27 16:26:08.695941600,workstation01,Yahoo!,News and entertainment,5,0.03945159912109375
2022-11-27 16:26:08.695941600,workstation02,LinkedIn,Social network,10,0.027837753295898438
2022-11-27 16:26:08.695941600,workstation02,Amazon Web Services,Cloud computing platform,10,0.2392139434814453
2022-11-27 16:26:08.695941600,workstation01,Google,Content management,9,0.2764863967895508
2022-11-27 16:26:08.695941600,workstation01,Apple,E-commerce,7,0.15389251708984375
2022-11-27 16:26:08.695941600,workstation01,LibraryH3lp,Personal instant messaging,4,0.03653526306152344
2022-11-27 16:26:08.695941600,workstation01,Netizen,Advertising,4,0.5873041152954102
2022-11-27 17:26:16.368984600,workstation01,Microsoft Exchange Online,Webmail,10,0.8683414459228516
2022-11-27 17:26:16.368984600,workstation01,Akamai,Security,7,12.697509765625
2022-11-27 17:26:16.368984600,workstation02,Microsoft Teams,Online meetings,10,0.2789287567138672
2022-11-27 17:26:16.368984600,workstation01,Microsoft Skype for Business,Online meetings,10,0.18803119659423828
2022-11-27 17:26:16.368984600,workstation01,Amazon Web Services,Cloud computing platform,10,0.09664344787597656
2022-11-27 17:26:16.368984600,workstation01,Google,Content management,9,0.2585935592651367
2022-11-27 17:26:16.368984600,workstation01,Akamai,Security,7,4.231820106506348
2022-11-27 17:26:16.368984600,workstation01,Microsoft Exchange Online,Webmail,10,0.11334896087646484
2022-11-27 17:26:16.368984600,workstation01,Fastly,Cloud computing platform,7,0.4953479766845703
2022-11-27 17:26:16.368984600,workstation02,Twitter,Social network,6,0.02655315399169922
2022-11-27 17:26:16.368984600,workstation02,Netizen,Advertising,4,0.6019763946533203
2022-11-27 17:26:16.368984600,workstation01,LinkedIn,Social network,10,0.10184001922607422
2022-11-27 17:26:16.368984600,workstation02,Amazon CloudFront,Hosting services,10,0.18856430053710938
2022-11-27 17:26:16.368984600,workstation02,Microsoft Office Online,Collaboration,10,0.47629356384277344
2022-11-27 17:26:16.368984600,workstation02,Google,Content management,9,0.3437833786010742
2022-11-27 17:26:16.368984600,workstation01,Microsoft Exchange Online,Webmail,10,0.8326711654663086
2022-11-27 17:26:16.368984600,workstation01,Akamai,Security,7,1.1886882781982422
2022-11-27 17:26:16.368984600,workstation02,Microsoft Exchange Online,Webmail,10,2.1842479705810547
2022-11-27 17:26:16.368984600,workstation02,Fastly,Cloud computing platform,7,0.17338085174560547
2022-11-27 17:26:16.368984600,workstation02,Akamai,Security,7,1.2698516845703125
2022-11-27 17:26:16.368984600,workstation01,Amazon Web Services,Cloud computing platform,10,0.08641910552978516
2022-11-27 17:26:16.368984600,workstation02,Microsoft SharePoint Online,Collaboration,10,0.030358314514160156
2022-11-27 17:26:16.368984600,workstation01,Trumba Connect,Operations management,5,0.03347492218017578
2022-11-27 17:26:16.368984600,workstation01,Amazon CloudFront,Hosting services,10,0.895665168762207
2022-11-27 17:26:16.368984600,workstation01,Office Portal,Collaboration,10,0.14064693450927734
2022-11-27 17:26:16.368984600,workstation01,Netizen,Advertising,4,0.3520965576171875
2022-11-27 17:26:16.368984600,workstation01,Amazon CloudFront,Hosting services,10,0.66961669921875
2022-11-27 17:26:16.368984600,workstation02,LibraryH3lp,Personal instant messaging,4,0.04521656036376953
2022-11-27 17:26:16.368984600,workstation01,CloudFlare,Security,7,0.38399791717529297
2022-11-27 17:26:16.368984600,workstation02,Yahoo!,News and entertainment,5,0.02467632293701172
2022-11-27 17:26:16.368984600,workstation01,Yahoo!,News and entertainment,5,0.024870872497558594
2022-11-27 17:26:16.368984600,workstation02,Microsoft Online Services,IT services,10,23.29167366027832
2022-11-27 17:26:16.368984600,workstation02,LinkedIn,Social network,10,0.13207530975341797
2022-11-27 17:26:16.368984600,workstation02,Amazon Web Services,Cloud computing platform,10,0.19649505615234375
2022-11-27 17:26:16.368984600,workstation01,Yahoo!,News and entertainment,5,0.024849891662597656
2022-11-27 17:26:16.368984600,workstation01,Microsoft Teams,Online meetings,10,0.13386917114257812
2022-11-27 17:26:16.368984600,workstation01,Netizen,Advertising,4,0.34008026123046875
2022-11-27 17:26:16.368984600,workstation02,CloudFlare,Security,7,0.22885799407958984
2022-11-27 18:26:07.233840800,workstation01,Akamai,Security,7,4.660303115844727
2022-11-27 18:26:07.233840800,workstation02,BBC,News and entertainment,4,2.727426528930664
2022-11-27 18:26:07.233840800,workstation01,Microsoft Exchange Online,Webmail,10,0.08993911743164062
2022-11-27 18:26:07.233840800,workstation02,Microsoft Teams,Online meetings,10,0.19759559631347656
2022-11-27 18:26:07.233840800,workstation01,Google,Content management,9,0.09487342834472656
2022-11-27 18:26:07.233840800,workstation01,Amazon Web Services,Cloud computing platform,10,0.12238311767578125
2022-11-27 18:26:07.233840800,workstation01,Microsoft Exchange Online,Webmail,10,0.20374107360839844
2022-11-27 18:26:07.233840800,workstation01,Fastly,Cloud computing platform,7,0.1443166732788086
2022-11-27 18:26:07.233840800,workstation02,Netizen,Advertising,4,0.025055885314941406
2022-11-27 18:26:07.233840800,workstation02,Amazon CloudFront,Hosting services,10,3.6352901458740234
2022-11-27 18:26:07.233840800,workstation02,Microsoft Office Online,Collaboration,10,0.3435220718383789
2022-11-27 18:26:07.233840800,workstation01,Akamai,Security,7,0.39002323150634766
2022-11-27 18:26:07.233840800,workstation01,Microsoft Office Online,Collaboration,10,0.0276947021484375
2022-11-27 18:26:07.233840800,workstation01,Microsoft Exchange Online,Webmail,10,0.3497190475463867
2022-11-27 18:26:07.233840800,workstation02,Google,Content management,9,0.19524097442626953
2022-11-27 18:26:07.233840800,workstation02,AAA,Transportation and travel,4,6.179259300231934
2022-11-27 18:26:07.233840800,workstation02,Microsoft Exchange Online,Webmail,10,2.5728492736816406
2022-11-27 18:26:07.233840800,workstation02,Fastly,Cloud computing platform,7,0.4688720703125
2022-11-27 18:26:07.233840800,workstation02,Akamai,Security,7,0.4670724868774414
2022-11-27 18:26:07.233840800,workstation01,Amazon Web Services,Cloud computing platform,10,0.14031410217285156
2022-11-27 18:26:07.233840800,workstation02,Microsoft SharePoint Online,Collaboration,10,0.03035736083984375
2022-11-27 18:26:07.233840800,workstation01,CloudFlare,Security,7,0.13808441162109375
2022-11-27 18:26:07.233840800,workstation01,Amazon CloudFront,Hosting services,10,0.39308738708496094
2022-11-27 18:26:07.233840800,workstation01,Office Portal,Collaboration,10,0.19063377380371094
2022-11-27 18:26:07.233840800,workstation02,Office Portal,Collaboration,10,0.07324790954589844
2022-11-27 18:26:07.233840800,workstation01,Amazon CloudFront,Hosting services,10,0.15177249908447266
2022-11-27 18:26:07.233840800,workstation02,LibraryH3lp,Personal instant messaging,4,0.08464431762695312
2022-11-27 18:26:07.233840800,workstation01,LibraryH3lp,Personal instant messaging,4,0.17796897888183594
2022-11-27 18:26:07.233840800,workstation01,Microsoft Online Services,IT services,10,0.025030136108398438
2022-11-27 18:26:07.233840800,workstation01,Amazon Web Services,Cloud computing platform,10,0.1240854263305664
2022-11-27 18:26:07.233840800,workstation01,CloudFlare,Security,7,0.07978248596191406
2022-11-27 18:26:07.233840800,workstation02,Yahoo!,News and entertainment,5,0.02472209930419922
2022-11-27 18:26:07.233840800,workstation01,AAA,Transportation and travel,4,3.3256311416625977
2022-11-27 18:26:07.233840800,workstation01,Amazon CloudFront,Hosting services,10,0.042395591735839844
2022-11-27 18:26:07.233840800,workstation02,Microsoft Online Services,IT services,10,0.17217445373535156
2022-11-27 18:26:07.233840800,workstation02,LinkedIn,Social network,10,0.025629043579101562
2022-11-27 18:26:07.233840800,workstation02,Amazon Web Services,Cloud computing platform,10,0.14694786071777344
2022-11-27 18:26:07.233840800,workstation01,Microsoft Teams,Online meetings,10,0.27541542053222656
2022-11-27 18:26:07.233840800,workstation01,Netizen,Advertising,4,0.04633140563964844
2022-11-27 18:26:07.233840800,workstation02,CloudFlare,Security,7,0.8711080551147461
2022-11-27 19:25:58.518976400,workstation01,Akamai,Security,7,27.047313690185547
2022-11-27 19:25:58.518976400,workstation01,Microsoft Office Online,Collaboration,10,0.12315082550048828
2022-11-27 19:25:58.518976400,workstation02,BBC,News and entertainment,4,0.07059478759765625
2022-11-27 19:25:58.518976400,workstation02,Microsoft Teams,Online meetings,10,0.06010913848876953
2022-11-27 19:25:58.518976400,workstation01,Microsoft Skype for Business,Online meetings,10,0.06715774536132812
2022-11-27 19:25:58.518976400,workstation01,Amazon Web Services,Cloud computing platform,10,0.1371002197265625
2022-11-27 19:25:58.518976400,workstation01,Google,Content management,9,1.389413833618164
2022-11-27 19:25:58.518976400,workstation01,Microsoft Exchange Online,Webmail,10,1.0997438430786133
2022-11-27 19:25:58.518976400,workstation01,Akamai,Security,7,19.189433097839355
2022-11-27 19:25:58.518976400,workstation01,Fastly,Cloud computing platform,7,0.6952600479125977
2022-11-27 19:25:58.518976400,workstation01,Fastly,Cloud computing platform,7,0.3012123107910156
2022-11-27 19:25:58.518976400,workstation02,Netizen,Advertising,4,0.3926973342895508
2022-11-27 19:25:58.518976400,workstation01,Twitter,Social network,6,0.027418136596679688
2022-11-27 19:25:58.518976400,workstation01,LinkedIn,Social network,10,0.14530563354492188
2022-11-27 19:25:58.518976400,workstation02,Amazon CloudFront,Hosting services,10,0.563572883605957
2022-11-27 19:25:58.518976400,workstation01,Microsoft Exchange Online,Webmail,10,0.19223690032958984
2022-11-27 19:25:58.518976400,workstation01,Akamai,Security,7,2.44699764251709
2022-11-27 19:25:58.518976400,workstation02,Google,Content management,9,0.11901569366455078
2022-11-27 19:25:58.518976400,workstation02,AAA,Transportation and travel,4,2.316483497619629
2022-11-27 19:25:58.518976400,workstation02,Microsoft Exchange Online,Webmail,10,0.027936935424804688
2022-11-27 19:25:58.518976400,workstation02,Fastly,Cloud computing platform,7,0.2326650619506836
2022-11-27 19:25:58.518976400,workstation01,CloudFlare,Security,7,1.5654077529907227
2022-11-27 19:25:58.518976400,workstation02,Akamai,Security,7,69.63932132720947
2022-11-27 19:25:58.518976400,workstation01,Amazon Web Services,Cloud computing platform,10,0.1728649139404297
2022-11-27 19:25:58.518976400,workstation01,Microsoft Online Services,IT services,10,0.024863243103027344
2022-11-27 19:25:58.518976400,workstation01,Stripe,E-commerce,5,0.37020397186279297
2022-11-27 19:25:58.518976400,workstation01,CloudFlare,Security,7,0.6750602722167969
2022-11-27 19:25:58.518976400,workstation01,Amazon CloudFront,Hosting services,10,0.13011741638183594
2022-11-27 19:25:58.518976400,workstation01,Netizen,Advertising,4,0.3166332244873047
2022-11-27 19:25:58.518976400,workstation01,Amazon CloudFront,Hosting services,10,0.4060239791870117
2022-11-27 19:25:58.518976400,workstation01,Yahoo!,News and entertainment,5,0.03110790252685547
2022-11-27 19:25:58.518976400,workstation01,Netizen,Advertising,4,0.06300544738769531
2022-11-27 19:25:58.518976400,workstation01,Microsoft Online Services,IT services,10,22.626784324645996
2022-11-27 19:25:58.518976400,workstation01,Amazon Web Services,Cloud computing platform,10,0.12983131408691406
2022-11-27 19:25:58.518976400,workstation01,CloudFlare,Security,7,1.6259746551513672
2022-11-27 19:25:58.518976400,workstation01,Libsyn,Content management,6,0.14896392822265625
2022-11-27 19:25:58.518976400,workstation01,AAA,Transportation and travel,4,6.332428932189941
2022-11-27 19:25:58.518976400,workstation02,Microsoft Online Services,IT services,10,0.03960418701171875
2022-11-27 19:25:58.518976400,workstation01,Coveo,Content management,6,0.047939300537109375
2022-11-27 19:25:58.518976400,workstation02,LinkedIn,Social network,10,0.04250907897949219
2022-11-27 19:25:58.518976400,workstation02,Amazon Web Services,Cloud computing platform,10,0.4560270309448242
2022-11-27 19:25:58.518976400,workstation02,Coveo,Content management,6,0.047939300537109375
2022-11-27 19:25:58.518976400,workstation01,Microsoft Online Services,IT services,10,0.18127918243408203
2022-11-27 19:25:58.518976400,workstation01,Microsoft Teams,Online meetings,10,0.4142332077026367
2022-11-27 19:25:58.518976400,workstation01,Security and Compliance,Security,10,0.025045394897460938
2022-11-27 19:25:58.518976400,workstation01,Netizen,Advertising,4,0.14550209045410156
2022-11-27 19:25:58.518976400,workstation02,CloudFlare,Security,7,0.8848609924316406
2022-11-27 21:26:00.427649100,workstation02,BBC,News and entertainment,4,0.23122596740722656
2022-11-27 21:26:00.427649100,workstation01,Akamai,Security,7,12.330952644348145
2022-11-27 21:26:00.427649100,workstation01,Microsoft Exchange Online,Webmail,10,0.2114725112915039
2022-11-27 21:26:00.427649100,workstation01,Microsoft Bing,Content management,10,0.0701131820678711
2022-11-27 21:26:00.427649100,workstation02,Microsoft Teams,Online meetings,10,0.45601558685302734
2022-11-27 21:26:00.427649100,workstation01,Fastly,Cloud computing platform,7,0.3690528869628906
2022-11-27 21:26:00.427649100,workstation01,Twitter,Social network,6,0.02832508087158203
2022-11-27 21:26:00.427649100,workstation02,Netizen,Advertising,4,0.38938236236572266
2022-11-27 21:26:00.427649100,workstation02,Microsoft Office Online,Collaboration,10,0.16898250579833984
2022-11-27 21:26:00.427649100,workstation02,Amazon CloudFront,Hosting services,10,4.31472110748291
2022-11-27 21:26:00.427649100,workstation02,TikTok,Social network,5,0.7722368240356445
2022-11-27 21:26:00.427649100,workstation02,Amazon Music,Content sharing,3,0.07098770141601562
2022-11-27 21:26:00.427649100,workstation01,Akamai,Security,7,1.2262744903564453
2022-11-27 21:26:00.427649100,workstation01,Microsoft Exchange Online,Webmail,10,0.3185853958129883
2022-11-27 21:26:00.427649100,workstation02,Google,Content management,9,0.5488643646240234
2022-11-27 21:26:00.427649100,workstation02,AAA,Transportation and travel,4,6.37271785736084
2022-11-27 21:26:00.427649100,workstation02,Google Translate,Productivity,9,0.05182456970214844
2022-11-27 21:26:00.427649100,workstation01,Amazon Web Services,Cloud computing platform,10,0.13116931915283203
2022-11-27 21:26:00.427649100,workstation01,Amazon CloudFront,Hosting services,10,0.5450239181518555
2022-11-27 21:26:00.427649100,workstation01,Netizen,Advertising,4,0.14678668975830078
2022-11-27 21:26:00.427649100,workstation02,LibraryH3lp,Personal instant messaging,4,0.17357635498046875
2022-11-27 21:26:00.427649100,workstation01,Amazon Web Services,Cloud computing platform,10,0.057824134826660156
2022-11-27 21:26:00.427649100,workstation02,Yahoo!,News and entertainment,5,0.024810791015625
2022-11-27 21:26:00.427649100,workstation01,BBC,News and entertainment,4,0.3723297119140625
2022-11-27 21:26:00.427649100,workstation02,Microsoft Online Services,IT services,10,0.1295757293701172
2022-11-27 21:26:00.427649100,workstation01,Microsoft Teams,Online meetings,10,0.38146114349365234
2022-11-27 21:26:00.427649100,workstation01,BBC,News and entertainment,4,0.37871742248535156
2022-11-27 21:26:00.427649100,workstation02,CloudFlare,Security,7,2.1721878051757812
2022-11-27 21:26:00.427649100,workstation01,Microsoft Office Online,Collaboration,10,0.10707283020019531
2022-11-27 21:26:00.427649100,workstation02,Apple,E-commerce,7,0.2852773666381836
2022-11-27 21:26:00.427649100,workstation01,Google,Content management,9,0.3797168731689453
2022-11-27 21:26:00.427649100,workstation01,Amazon Web Services,Cloud computing platform,10,0.19878482818603516
2022-11-27 21:26:00.427649100,workstation02,Amazon,E-commerce,9,0.14863014221191406
2022-11-27 21:26:00.427649100,workstation01,BBC,News and entertainment,4,0.0651407241821289
2022-11-27 21:26:00.427649100,workstation01,Akamai,Security,7,12.32011890411377
2022-11-27 21:26:00.427649100,workstation01,Microsoft Exchange Online,Webmail,10,0.13600826263427734
2022-11-27 21:26:00.427649100,workstation01,Fastly,Cloud computing platform,7,0.4255523681640625
2022-11-27 21:26:00.427649100,workstation01,Microsoft SharePoint Online,Collaboration,10,0.030493736267089844
2022-11-27 21:26:00.427649100,workstation02,Twitter,Social network,6,0.22558307647705078
2022-11-27 21:26:00.427649100,workstation01,LinkedIn,Social network,10,0.03254985809326172
2022-11-27 21:26:00.427649100,workstation01,Microsoft MSN,News and entertainment,10,0.09095001220703125
2022-11-27 21:26:00.427649100,workstation02,Moat,Advertising,5,0.14850139617919922
2022-11-27 21:26:00.427649100,workstation01,Google,Content management,9,0.025339126586914062
2022-11-27 21:26:00.427649100,workstation02,Microsoft Exchange Online,Webmail,10,2.5981645584106445
2022-11-27 21:26:00.427649100,workstation01,CloudFlare,Security,7,0.49896240234375
2022-11-27 21:26:00.427649100,workstation02,Fastly,Cloud computing platform,7,4.602477073669434
2022-11-27 21:26:00.427649100,workstation02,Akamai,Security,7,16.62850856781006
2022-11-27 21:26:00.427649100,workstation01,Microsoft Online Services,IT services,10,0.037937164306640625
2022-11-27 21:26:00.427649100,workstation01,Facebook,Social network,6,2.658358573913574
2022-11-27 21:26:00.427649100,workstation01,Amazon CloudFront,Hosting services,10,0.7588310241699219
2022-11-27 21:26:00.427649100,workstation01,CloudFlare,Security,7,0.1592426300048828
2022-11-27 21:26:00.427649100,workstation02,Office Portal,Collaboration,10,0.06766128540039062
2022-11-27 21:26:00.427649100,workstation01,LibraryH3lp,Personal instant messaging,4,0.150390625
2022-11-27 21:26:00.427649100,workstation01,CloudFlare,Security,7,1.4304523468017578
2022-11-27 21:26:00.427649100,workstation01,AAA,Transportation and travel,4,0.46923065185546875
2022-11-27 21:26:00.427649100,workstation02,LinkedIn,Social network,10,0.059494972229003906
2022-11-27 21:26:00.427649100,workstation02,Amazon Web Services,Cloud computing platform,10,0.5556459426879883
2022-11-27 21:26:00.427649100,workstation01,Microsoft Online Services,IT services,10,22.6469087600708
2022-11-27 01:06:43.356473600,workstation01,Netizen,Advertising,4,0.05307197570800781
2022-11-27 01:06:43.356473600,workstation02,Microsoft MSN,News and entertainment,10,1.662923812866211
2022-11-27 01:06:43.356473600,workstation02,Microsoft Online Services,IT services,10,0.13209152221679688
2022-11-27 01:06:43.356473600,workstation01,CloudFlare,Security,7,1.5353116989135742
2022-11-27 01:06:43.356473600,workstation01,AAA,Transportation and travel,4,0.30964088439941406
2022-11-27 01:06:43.356473600,workstation01,LibraryH3lp,Personal instant messaging,4,0.14366531372070312
2022-11-27 01:06:43.356473600,workstation01,Microsoft Teams,Online meetings,10,0.18338298797607422
2022-11-27 01:06:43.356473600,workstation02,Amazon CloudFront,Hosting services,10,0.1819906234741211
2022-11-27 01:06:43.356473600,workstation01,Microsoft Exchange Online,Webmail,10,0.07740020751953125
2022-11-27 01:06:43.356473600,workstation02,Amazon Web Services,Cloud computing platform,10,0.4455747604370117
2022-11-27 01:06:43.356473600,workstation02,CloudFlare,Security,7,0.3914222717285156
2022-11-27 01:06:43.356473600,workstation01,Office Portal,Collaboration,10,0.12292003631591797
2022-11-27 01:06:43.356473600,workstation02,Microsoft Teams,Online meetings,10,0.5231237411499023
2022-11-27 01:06:43.356473600,workstation01,Fastly,Cloud computing platform,7,0.19762897491455078
2022-11-27 01:06:43.356473600,workstation01,Microsoft Exchange Online,Webmail,10,0.052715301513671875
2022-11-27 01:06:43.356473600,workstation01,Amazon Web Services,Cloud computing platform,10,0.057361602783203125
2022-11-27 01:06:43.356473600,workstation01,Google,Content management,9,0.08668231964111328
2022-11-27 01:06:43.356473600,workstation02,Microsoft Exchange Online,Webmail,10,0.11481857299804688
2022-11-27 01:06:43.356473600,workstation02,Microsoft Bing,Content management,10,0.15215396881103516
2022-11-27 01:06:43.356473600,workstation02,Microsoft Office Online,Collaboration,10,0.024979591369628906
2022-11-27 01:06:43.356473600,workstation01,Microsoft Exchange Online,Webmail,10,0.07077884674072266
2022-11-27 01:06:43.356473600,workstation01,Akamai,Security,7,0.26334285736083984
2022-11-27 01:06:43.356473600,workstation02,Microsoft Exchange Online,Webmail,10,0.11899375915527344
2022-11-27 01:06:43.356473600,workstation02,Microsoft Teams,Online meetings,10,0.40062999725341797
2022-11-27 01:06:43.356473600,workstation01,Microsoft Exchange Online,Webmail,10,0.02738666534423828
2022-11-27 01:06:43.356473600,workstation02,Fastly,Cloud computing platform,7,0.33520984649658203
2022-11-27 01:06:43.356473600,workstation01,CloudFlare,Security,7,0.1995849609375
2022-11-27 01:06:43.356473600,workstation02,Google,Content management,9,0.08165931701660156
2022-11-27 01:06:43.356473600,workstation01,Trumba Connect,Operations management,5,0.026445388793945312
2022-11-27 01:06:43.356473600,workstation01,Amazon Web Services,Cloud computing platform,10,0.03505992889404297
2022-11-27 01:06:43.356473600,workstation01,Office Portal,Collaboration,10,0.050858497619628906
2022-11-27 05:07:26.561931300,workstation01,BBC,News and entertainment,4,0.060901641845703125
2022-11-27 05:07:26.561931300,workstation01,Netizen,Advertising,4,0.589146614074707
2022-11-27 05:07:26.561931300,workstation01,Microsoft Office Online,Collaboration,10,0.298431396484375
2022-11-27 05:07:26.561931300,workstation02,Amazon CloudFront,Hosting services,10,0.06864070892333984
2022-11-27 05:07:26.561931300,workstation01,CloudFlare,Security,7,0.8722438812255859
2022-11-27 05:07:26.561931300,workstation01,Security and Compliance,Security,10,0.03373241424560547
2022-11-27 05:07:26.561931300,workstation01,Microsoft Online Services,IT services,10,0.14163875579833984
2022-11-27 05:07:26.561931300,workstation01,Microsoft Teams,Online meetings,10,0.22783279418945312
2022-11-27 05:07:26.561931300,workstation02,CloudFlare,Security,7,0.08125782012939453
2022-11-27 05:07:26.561931300,workstation01,Amazon Web Services,Cloud computing platform,10,0.11105537414550781
2022-11-27 05:07:26.561931300,workstation01,CloudFlare,Security,7,0.2850379943847656
2022-11-27 05:07:26.561931300,workstation01,Microsoft Exchange Online,Webmail,10,0.08579349517822266
2022-11-27 05:07:26.561931300,workstation01,Microsoft Skype for Business,Online meetings,10,0.07390308380126953
2022-11-27 05:07:26.561931300,workstation01,CloudFlare,Security,7,3.371278762817383
2022-11-27 05:07:26.561931300,workstation01,Apple,E-commerce,7,1.7455949783325195
2022-11-27 05:07:26.561931300,workstation01,Microsoft Online Services,IT services,10,22.589268684387207
2022-11-27 05:07:26.561931300,workstation01,Akamai,Security,7,1.3189802169799805
2022-11-27 05:07:26.561931300,workstation02,Microsoft Office Online,Collaboration,10,0.2016592025756836
2022-11-27 05:07:26.561931300,workstation01,Microsoft Exchange Online,Webmail,10,0.41130638122558594
2022-11-27 05:07:26.561931300,workstation02,Google,Content management,9,0.6008844375610352
2022-11-27 05:07:26.561931300,workstation02,Amazon Web Services,Cloud computing platform,10,0.6011123657226562
2022-11-27 05:07:26.561931300,workstation02,Azure CDN Edge Nodes,Hosting services,10,0.7638149261474609
2022-11-27 05:07:26.561931300,workstation02,Microsoft Exchange Online,Webmail,10,2.521733283996582
2022-11-27 05:07:26.561931300,workstation01,Microsoft Online Services,IT services,10,0.027860641479492188
2022-11-27 05:07:26.561931300,workstation01,Amazon Web Services,Cloud computing platform,10,0.056136131286621094
2022-11-27 05:07:26.561931300,workstation01,Stripe,E-commerce,5,0.35274219512939453
2022-11-27 05:07:26.561931300,workstation01,Office Portal,Collaboration,10,0.4494180679321289
2022-11-27 05:07:26.561931300,workstation01,Fastly,Cloud computing platform,7,0.03972816467285156
2022-11-27 05:07:26.561931300,workstation01,Microsoft Exchange Online,Webmail,10,0.36970043182373047
2022-11-27 05:07:26.561931300,workstation02,Microsoft Teams,Online meetings,10,0.4439697265625
2022-11-27 05:07:26.561931300,workstation01,Microsoft Office Online,Collaboration,10,0.05430793762207031
2022-11-27 05:07:26.561931300,workstation02,Office Portal,Collaboration,10,0.028177261352539062
2022-11-27 05:07:26.561931300,workstation01,Fastly,Cloud computing platform,7,0.7942266464233398
2022-11-27 05:07:26.561931300,workstation01,Google,Content management,9,0.11435127258300781
2022-11-27 05:07:26.561931300,workstation02,Microsoft Online Services,IT services,10,0.2581214904785156
2022-11-27 05:07:26.561931300,workstation01,Apple,E-commerce,7,0.5924568176269531
2022-11-27 05:07:26.561931300,workstation01,AAA,Transportation and travel,4,0.29601287841796875
